measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Ukraine,Both,All Ages,Substance use disorders,Percent,2019,0.037741125880201544,0.04236509031257276,0.033498383251125335
Prevalence,United Republic of Tanzania,Male,All Ages,Substance use disorders,Percent,1990,0.01922042891550471,0.02310695914280023,0.015880846793345338
Prevalence,United Republic of Tanzania,Female,All Ages,Substance use disorders,Percent,1990,0.008477756375077644,0.010255582981007828,0.006928080778314746
Prevalence,United Republic of Tanzania,Both,All Ages,Substance use disorders,Percent,1990,0.013690154454828343,0.016410359015206842,0.011385163704770196
Prevalence,Afghanistan,Male,All Ages,Substance use disorders,Percent,2019,0.008991073782824637,0.010859574176278367,0.007452275566066944
Prevalence,Afghanistan,Female,All Ages,Substance use disorders,Percent,2019,0.007696592588696618,0.009636001671958877,0.0062916755296355915
Prevalence,Afghanistan,Both,All Ages,Substance use disorders,Percent,2019,0.00835189503144994,0.009862937250285768,0.0070210127585162456
Prevalence,Iceland,Male,All Ages,Substance use disorders,Percent,2005,0.04514372546578157,0.051814751343672305,0.038986668203899046
Prevalence,Iceland,Female,All Ages,Substance use disorders,Percent,2005,0.018326726334799197,0.02127678700846027,0.01576285803618277
Prevalence,Iceland,Both,All Ages,Substance use disorders,Percent,2005,0.03148513578467331,0.0358221997700453,0.02765111675210887
Prevalence,Germany,Male,All Ages,Substance use disorders,Percent,2005,0.046811704198628706,0.050615839620250326,0.043038943768601054
Prevalence,Germany,Female,All Ages,Substance use disorders,Percent,2005,0.01807569271607334,0.019703659231482117,0.01663764342083845
Prevalence,Germany,Both,All Ages,Substance use disorders,Percent,2005,0.03185094611615886,0.03417394469230251,0.02963027739062521
Prevalence,Serbia,Male,All Ages,Substance use disorders,Percent,2019,0.03570815789153223,0.04151733865692942,0.030405055070852793
Prevalence,Serbia,Female,All Ages,Substance use disorders,Percent,2019,0.021628081187556127,0.025606818708323903,0.018020595270774514
Prevalence,Serbia,Both,All Ages,Substance use disorders,Percent,2019,0.02852128861155104,0.03264374744199897,0.024568656445917537
Prevalence,Angola,Male,All Ages,Substance use disorders,Percent,2019,0.015680259566119643,0.018328931581967543,0.013177931816297136
Prevalence,Angola,Female,All Ages,Substance use disorders,Percent,2019,0.007266627931310653,0.008819742306714472,0.0059991689073219745
Prevalence,Angola,Both,All Ages,Substance use disorders,Percent,2019,0.011312232675967213,0.013306706825527767,0.009528308540652609
Prevalence,San Marino,Male,All Ages,Substance use disorders,Percent,2005,0.05229230018934726,0.06049381716444886,0.044711144448611004
Prevalence,San Marino,Female,All Ages,Substance use disorders,Percent,2005,0.019243144289853516,0.022567922333564083,0.01661851647973018
Prevalence,San Marino,Both,All Ages,Substance use disorders,Percent,2005,0.034871537643038596,0.03985931489886631,0.03024773510561065
Prevalence,Tuvalu,Male,All Ages,Substance use disorders,Percent,2019,0.020721593861941008,0.025313818936969587,0.017299659504409377
Prevalence,Tuvalu,Female,All Ages,Substance use disorders,Percent,2019,0.009581560715679392,0.011728184091094832,0.007913458421045155
Prevalence,Tuvalu,Both,All Ages,Substance use disorders,Percent,2019,0.015292315963929312,0.01853912603118771,0.012855847932921759
Prevalence,Tajikistan,Male,All Ages,Substance use disorders,Percent,2019,0.04266661346335133,0.050656868789257986,0.03496425864932
Prevalence,Tajikistan,Female,All Ages,Substance use disorders,Percent,2019,0.014007277053355048,0.016983133709741628,0.01157681070827778
Prevalence,Tajikistan,Both,All Ages,Substance use disorders,Percent,2019,0.02825391306323506,0.0332870826869204,0.02333317736847367
Prevalence,Greenland,Male,All Ages,Substance use disorders,Percent,2019,0.06784108007631187,0.07843915676457293,0.05807349660519248
Prevalence,Greenland,Female,All Ages,Substance use disorders,Percent,2019,0.043938975334209,0.05063632225154357,0.03820305341326204
Prevalence,Greenland,Both,All Ages,Substance use disorders,Percent,2019,0.056336936755534965,0.06470868238490989,0.048677286486505406
Prevalence,Lao People's Democratic Republic,Male,All Ages,Substance use disorders,Percent,1990,0.016771836477398133,0.019959666067183014,0.013903350905955918
Prevalence,Lao People's Democratic Republic,Female,All Ages,Substance use disorders,Percent,1990,0.006175697714383486,0.007463385245305711,0.005060894687620274
Prevalence,Lao People's Democratic Republic,Both,All Ages,Substance use disorders,Percent,1990,0.011338182258854551,0.013414796985342748,0.009547425200863007
Prevalence,Spain,Male,All Ages,Substance use disorders,Percent,2019,0.045004492644183124,0.050635855875669614,0.04018434173996687
Prevalence,Spain,Female,All Ages,Substance use disorders,Percent,2019,0.016961906956833937,0.01897921367337585,0.015305975515917022
Prevalence,Spain,Both,All Ages,Substance use disorders,Percent,2019,0.030405281037324785,0.03400542316363465,0.02749485612615744
Prevalence,Somalia,Male,All Ages,Substance use disorders,Percent,2005,0.016960389664945216,0.02056943175771992,0.013858231016724842
Prevalence,Somalia,Female,All Ages,Substance use disorders,Percent,2005,0.006740951069922778,0.008131387978211451,0.005477827458638577
Prevalence,Somalia,Both,All Ages,Substance use disorders,Percent,2005,0.011968242433715297,0.014417837583307705,0.009814224826023468
Prevalence,Niger,Male,All Ages,Substance use disorders,Percent,2005,0.006265917738880306,0.0073086416473138426,0.005316271133200334
Prevalence,Niger,Female,All Ages,Substance use disorders,Percent,2005,0.00475813616251572,0.005801083513327364,0.003944213765348816
Prevalence,Niger,Both,All Ages,Substance use disorders,Percent,2005,0.0055062038649683915,0.006448606289533433,0.004695808192991945
Prevalence,Vanuatu,Male,All Ages,Substance use disorders,Percent,2019,0.01774864535912399,0.0209098672821762,0.014909462545316953
Prevalence,Vanuatu,Female,All Ages,Substance use disorders,Percent,2019,0.008263991659324413,0.009986197527771655,0.006847767105799348
Prevalence,Vanuatu,Both,All Ages,Substance use disorders,Percent,2019,0.013024066780392304,0.015412462727715187,0.011022728626362392
Prevalence,Mongolia,Male,All Ages,Substance use disorders,Percent,2019,0.08513366748203742,0.09938988102989879,0.07234225671282031
Prevalence,Mongolia,Female,All Ages,Substance use disorders,Percent,2019,0.02154349469951597,0.025604445182974195,0.018182814193760846
Prevalence,Mongolia,Both,All Ages,Substance use disorders,Percent,2019,0.052423404445249344,0.060773552568894815,0.044789907425099834
Prevalence,Cameroon,Male,All Ages,Substance use disorders,Percent,2019,0.011115889482543604,0.012688631762182354,0.009546757514553379
Prevalence,Cameroon,Female,All Ages,Substance use disorders,Percent,2019,0.006721896957437125,0.008067794331396552,0.005658845792575276
Prevalence,Cameroon,Both,All Ages,Substance use disorders,Percent,2019,0.0088875340535015,0.010172931731818201,0.0076979578269003495
Prevalence,Gabon,Male,All Ages,Substance use disorders,Percent,2019,0.02220399681985674,0.02595169944960789,0.018739912160026812
Prevalence,Gabon,Female,All Ages,Substance use disorders,Percent,2019,0.009395412605197277,0.011209072250322149,0.007935432586314566
Prevalence,Gabon,Both,All Ages,Substance use disorders,Percent,2019,0.015542280913848731,0.01807679501874191,0.013226137154039237
Prevalence,Guam,Male,All Ages,Substance use disorders,Percent,2005,0.02163794605059659,0.025841798967417482,0.0181306686017946
Prevalence,Guam,Female,All Ages,Substance use disorders,Percent,2005,0.010395699745099438,0.01240297985550112,0.008690078080356491
Prevalence,Guam,Both,All Ages,Substance use disorders,Percent,2005,0.016034329684839907,0.019114321466277194,0.01357649477223011
Prevalence,Lao People's Democratic Republic,Male,All Ages,Substance use disorders,Percent,2019,0.020310957898799276,0.02417492670733393,0.01698730910118317
Prevalence,Lao People's Democratic Republic,Female,All Ages,Substance use disorders,Percent,2019,0.007519631782220064,0.008975395942302428,0.006231388321477646
Prevalence,Lao People's Democratic Republic,Both,All Ages,Substance use disorders,Percent,2019,0.01387704538038858,0.016205399307235937,0.011792690014110478
Prevalence,Mali,Male,All Ages,Substance use disorders,Percent,1990,0.006179094880089158,0.007265380577195051,0.005236000932998683
Prevalence,Mali,Female,All Ages,Substance use disorders,Percent,1990,0.004758492312964652,0.005798255080520249,0.003928481373034184
Prevalence,Mali,Both,All Ages,Substance use disorders,Percent,1990,0.005455775028970246,0.006463520198395029,0.004653131775138577
Prevalence,Togo,Male,All Ages,Substance use disorders,Percent,2019,0.008550550926369789,0.009797264600368548,0.007392424574709881
Prevalence,Togo,Female,All Ages,Substance use disorders,Percent,2019,0.005692639973681215,0.006885982660373308,0.004718566738896437
Prevalence,Togo,Both,All Ages,Substance use disorders,Percent,2019,0.007081446425502534,0.00815312719896759,0.006079244816421913
Prevalence,Germany,Male,All Ages,Substance use disorders,Percent,2019,0.04664993171866698,0.05383474062364514,0.040826438238668744
Prevalence,Germany,Female,All Ages,Substance use disorders,Percent,2019,0.017824670813557823,0.02006625626416275,0.01569447003648088
Prevalence,Germany,Both,All Ages,Substance use disorders,Percent,2019,0.03188984429015356,0.03580133891526071,0.02835836672195861
Prevalence,United Kingdom,Male,All Ages,Substance use disorders,Percent,2019,0.07889821030810773,0.08732588891812128,0.07125001221927922
Prevalence,United Kingdom,Female,All Ages,Substance use disorders,Percent,2019,0.027091693985962877,0.030213919010933742,0.024391771217951372
Prevalence,United Kingdom,Both,All Ages,Substance use disorders,Percent,2019,0.052161250598495856,0.05783539105434569,0.04714159831480738
Prevalence,Myanmar,Male,All Ages,Substance use disorders,Percent,2019,0.021197062819461,0.025053994018001225,0.01763359842147688
Prevalence,Myanmar,Female,All Ages,Substance use disorders,Percent,2019,0.006676858597394756,0.007886528672490631,0.005620344257673676
Prevalence,Myanmar,Both,All Ages,Substance use disorders,Percent,2019,0.013590927804488073,0.015897622936000267,0.011588430047489308
Prevalence,San Marino,Male,All Ages,Substance use disorders,Percent,2019,0.04946063493521549,0.057415787443022476,0.04219104191378491
Prevalence,San Marino,Female,All Ages,Substance use disorders,Percent,2019,0.01918530053178641,0.022057326161279395,0.0166633731909385
Prevalence,San Marino,Both,All Ages,Substance use disorders,Percent,2019,0.03341394781326197,0.038245187251349476,0.02914253280556823
Prevalence,Belize,Male,All Ages,Substance use disorders,Percent,2019,0.03589554119200886,0.041418008987763585,0.030953965998454926
Prevalence,Belize,Female,All Ages,Substance use disorders,Percent,2019,0.015156951739395349,0.018184278115683218,0.012668419887779917
Prevalence,Belize,Both,All Ages,Substance use disorders,Percent,2019,0.02538061645761536,0.029153197915344466,0.021901401038197488
Prevalence,Bangladesh,Male,All Ages,Substance use disorders,Percent,2005,0.020251953220825937,0.02495587921474253,0.016318895584380533
Prevalence,Bangladesh,Female,All Ages,Substance use disorders,Percent,2005,0.006008195143752694,0.007316098485326703,0.005014501446229434
Prevalence,Bangladesh,Both,All Ages,Substance use disorders,Percent,2005,0.013210016041360323,0.01604642014787812,0.01096612872089546
Prevalence,Austria,Male,All Ages,Substance use disorders,Percent,2019,0.058423452080281324,0.06683691611396723,0.049947493595262536
Prevalence,Austria,Female,All Ages,Substance use disorders,Percent,2019,0.021492609603614952,0.024626169120902545,0.018672580952810755
Prevalence,Austria,Both,All Ages,Substance use disorders,Percent,2019,0.03934226546323711,0.04455993570327101,0.03434985114934885
Prevalence,Mozambique,Male,All Ages,Substance use disorders,Percent,2019,0.022971865444776463,0.027527784801848424,0.01893423621934228
Prevalence,Mozambique,Female,All Ages,Substance use disorders,Percent,2019,0.00779079697987655,0.009617689118190852,0.006367829633126275
Prevalence,Mozambique,Both,All Ages,Substance use disorders,Percent,2019,0.015046469801612906,0.018088042399308796,0.012494430738004596
Prevalence,Qatar,Male,All Ages,Substance use disorders,Percent,2019,0.015844782235921544,0.01928971149248127,0.013091393758774179
Prevalence,Qatar,Female,All Ages,Substance use disorders,Percent,2019,0.008233953063580391,0.009988480680854181,0.006697418989999139
Prevalence,Qatar,Both,All Ages,Substance use disorders,Percent,2019,0.013896485253811104,0.01681501123620806,0.011591526032434015
Prevalence,Honduras,Male,All Ages,Substance use disorders,Percent,2005,0.03637762510920833,0.04312596209958236,0.030480035388678148
Prevalence,Honduras,Female,All Ages,Substance use disorders,Percent,2005,0.010615265465564025,0.01281745108838433,0.008840202536546988
Prevalence,Honduras,Both,All Ages,Substance use disorders,Percent,2005,0.023153717290187472,0.027196646986737405,0.019582249804772873
Prevalence,Ghana,Male,All Ages,Substance use disorders,Percent,2019,0.01254636637775998,0.014441178148474678,0.010826167117885742
Prevalence,Ghana,Female,All Ages,Substance use disorders,Percent,2019,0.008016084383088061,0.009546459735251886,0.006725476393265958
Prevalence,Ghana,Both,All Ages,Substance use disorders,Percent,2019,0.010197922253202926,0.011726447249243033,0.00876861029537514
Prevalence,Palau,Male,All Ages,Substance use disorders,Percent,2019,0.023528970559514476,0.027538030086101048,0.019938004870877372
Prevalence,Palau,Female,All Ages,Substance use disorders,Percent,2019,0.009623712011702297,0.01137166299573808,0.008186587370582947
Prevalence,Palau,Both,All Ages,Substance use disorders,Percent,2019,0.017139376019002454,0.019913113340320938,0.01461907120036642
Prevalence,Italy,Male,All Ages,Substance use disorders,Percent,2019,0.032542980203790296,0.03652455769705037,0.028995611136956496
Prevalence,Italy,Female,All Ages,Substance use disorders,Percent,2019,0.014374213252258407,0.016227605365914475,0.012808791116061535
Prevalence,Italy,Both,All Ages,Substance use disorders,Percent,2019,0.02307283480665731,0.025820646339001434,0.02054100987899664
Prevalence,Nicaragua,Male,All Ages,Substance use disorders,Percent,2019,0.05080508774655434,0.05955963611967096,0.04274987258119709
Prevalence,Nicaragua,Female,All Ages,Substance use disorders,Percent,2019,0.012009187655581656,0.014358293863407447,0.009945359174709574
Prevalence,Nicaragua,Both,All Ages,Substance use disorders,Percent,2019,0.030747281510280233,0.03571116010117463,0.026037084922950673
Prevalence,Czechia,Male,All Ages,Substance use disorders,Percent,2005,0.04618147077028027,0.05264136349820404,0.040437382971348565
Prevalence,Czechia,Female,All Ages,Substance use disorders,Percent,2005,0.032026256046975045,0.03648236961660715,0.02728764747814334
Prevalence,Czechia,Both,All Ages,Substance use disorders,Percent,2005,0.038836427313884245,0.0433421600099824,0.03436102319246528
Prevalence,Japan,Male,All Ages,Substance use disorders,Percent,2019,0.016712507742686497,0.018678604852151406,0.014905263826552204
Prevalence,Japan,Female,All Ages,Substance use disorders,Percent,2019,0.009682550106930043,0.010898321188846991,0.008640044610477238
Prevalence,Japan,Both,All Ages,Substance use disorders,Percent,2019,0.013052601105062064,0.01460571262175952,0.011651872568861889
Prevalence,Colombia,Male,All Ages,Substance use disorders,Percent,2005,0.04820981191240766,0.05687886541467399,0.040966421081152525
Prevalence,Colombia,Female,All Ages,Substance use disorders,Percent,2005,0.015307918349735293,0.01766154731354406,0.013235014346620224
Prevalence,Colombia,Both,All Ages,Substance use disorders,Percent,2005,0.031179480287648446,0.03634743852409879,0.026635058534264743
Prevalence,South Africa,Male,All Ages,Substance use disorders,Percent,2019,0.04707627736357171,0.053403730502808576,0.04132567942839454
Prevalence,South Africa,Female,All Ages,Substance use disorders,Percent,2019,0.014920951876515307,0.017167754671917907,0.01308115238221856
Prevalence,South Africa,Both,All Ages,Substance use disorders,Percent,2019,0.030500882056349158,0.03439232985823174,0.02707333779227074
Prevalence,Iran (Islamic Republic of),Male,All Ages,Substance use disorders,Percent,2019,0.016990167192042663,0.019362708834159074,0.01492153047681777
Prevalence,Iran (Islamic Republic of),Female,All Ages,Substance use disorders,Percent,2019,0.006754087187911243,0.007794297227117935,0.005886102212734519
Prevalence,Iran (Islamic Republic of),Both,All Ages,Substance use disorders,Percent,2019,0.011888818616698806,0.013551478869850577,0.01047599053091661
Prevalence,Dominica,Male,All Ages,Substance use disorders,Percent,2019,0.042912298634036644,0.04909404936437724,0.03643410266209014
Prevalence,Dominica,Female,All Ages,Substance use disorders,Percent,2019,0.01986504124389672,0.023186639157777276,0.016819028009788444
Prevalence,Dominica,Both,All Ages,Substance use disorders,Percent,2019,0.0315316132718045,0.03589230741035804,0.027064838231108647
Prevalence,Sweden,Male,All Ages,Substance use disorders,Percent,2019,0.046815973941325736,0.05263466707195048,0.04184101019983625
Prevalence,Sweden,Female,All Ages,Substance use disorders,Percent,2019,0.016718185220587753,0.01912988881136909,0.014656901216149073
Prevalence,Sweden,Both,All Ages,Substance use disorders,Percent,2019,0.03154072589355053,0.03547061081873499,0.02834012835627434
Prevalence,Canada,Male,All Ages,Substance use disorders,Percent,2005,0.051543444236939025,0.05658096114859372,0.04719105076426294
Prevalence,Canada,Female,All Ages,Substance use disorders,Percent,2005,0.027306323376416416,0.029934777509027663,0.024932054309240045
Prevalence,Canada,Both,All Ages,Substance use disorders,Percent,2005,0.03889241498922992,0.042284573923450634,0.03595608752745068
Prevalence,Greenland,Male,All Ages,Substance use disorders,Percent,1990,0.08380691744553975,0.09856847902615436,0.07112206172491266
Prevalence,Greenland,Female,All Ages,Substance use disorders,Percent,1990,0.04704288534224657,0.05550821326529249,0.04049522277067468
Prevalence,Greenland,Both,All Ages,Substance use disorders,Percent,1990,0.06661548334800578,0.07765205516011618,0.05715727998118946
Prevalence,Armenia,Male,All Ages,Substance use disorders,Percent,2019,0.043738906604992904,0.05146472164016114,0.037028153609555095
Prevalence,Armenia,Female,All Ages,Substance use disorders,Percent,2019,0.015026355478724369,0.01791137303064812,0.012716211023239164
Prevalence,Armenia,Both,All Ages,Substance use disorders,Percent,2019,0.028619903543654138,0.033326225534430445,0.024465691071367476
Prevalence,Argentina,Male,All Ages,Substance use disorders,Percent,2019,0.04498867140109753,0.052052063923974316,0.038063914358750325
Prevalence,Argentina,Female,All Ages,Substance use disorders,Percent,2019,0.017920107004284973,0.021181331930072544,0.015039740279024752
Prevalence,Argentina,Both,All Ages,Substance use disorders,Percent,2019,0.030842402742705048,0.03545702162219208,0.026435124065924583
Prevalence,Turkey,Male,All Ages,Substance use disorders,Percent,1990,0.011135179459337901,0.013180756283590713,0.009376859446850955
Prevalence,Turkey,Female,All Ages,Substance use disorders,Percent,1990,0.005920436850499981,0.007133599844825355,0.004877968666012009
Prevalence,Turkey,Both,All Ages,Substance use disorders,Percent,1990,0.008519653454022223,0.01005339530948067,0.007235055853576077
Prevalence,Uruguay,Male,All Ages,Substance use disorders,Percent,2019,0.04631261773967215,0.05170797190710805,0.04130059933428762
Prevalence,Uruguay,Female,All Ages,Substance use disorders,Percent,2019,0.018007766034967624,0.02065476858977432,0.015770365871691238
Prevalence,Uruguay,Both,All Ages,Substance use disorders,Percent,2019,0.031289275170436046,0.03489090857670732,0.028048139010990483
Prevalence,Zimbabwe,Male,All Ages,Substance use disorders,Percent,2019,0.03300388249566988,0.03997971468990643,0.027615091065348277
Prevalence,Zimbabwe,Female,All Ages,Substance use disorders,Percent,2019,0.009651806619592985,0.011625782122579632,0.008020947437112885
Prevalence,Zimbabwe,Both,All Ages,Substance use disorders,Percent,2019,0.020630937610616806,0.02466746585767473,0.017362430228963565
Prevalence,Taiwan (Province of China),Male,All Ages,Substance use disorders,Percent,1990,0.014355955060753626,0.016472257261941698,0.012290488263090045
Prevalence,Taiwan (Province of China),Female,All Ages,Substance use disorders,Percent,1990,0.008635379098646343,0.010114231476546803,0.007320009914321565
Prevalence,Taiwan (Province of China),Both,All Ages,Substance use disorders,Percent,1990,0.01154032372564932,0.01324143542176365,0.01001307718754172
Prevalence,Norway,Male,All Ages,Substance use disorders,Percent,2005,0.04010794942892393,0.04452989348445897,0.03623787362995426
Prevalence,Norway,Female,All Ages,Substance use disorders,Percent,2005,0.015225424536286393,0.0169111884061557,0.013766383208521507
Prevalence,Norway,Both,All Ages,Substance use disorders,Percent,2005,0.027302458291743256,0.030165481781522962,0.024712718600562966
Prevalence,Cyprus,Male,All Ages,Substance use disorders,Percent,2019,0.03818097248678893,0.045136054858869616,0.032372370861119285
Prevalence,Cyprus,Female,All Ages,Substance use disorders,Percent,2019,0.014263183345142807,0.017066088026386192,0.01197808303826911
Prevalence,Cyprus,Both,All Ages,Substance use disorders,Percent,2019,0.025804047462599504,0.030411720567736694,0.022025411900363195
Prevalence,Uganda,Male,All Ages,Substance use disorders,Percent,2019,0.014869348018800002,0.01771495492748912,0.012470401625457697
Prevalence,Uganda,Female,All Ages,Substance use disorders,Percent,2019,0.006011622163473078,0.007233059259466367,0.005040070092684134
Prevalence,Uganda,Both,All Ages,Substance use disorders,Percent,2019,0.010334892623527546,0.012285167861701762,0.008732145165084734
Prevalence,Trinidad and Tobago,Male,All Ages,Substance use disorders,Percent,2019,0.03359322759412707,0.03843513024922429,0.029254186579373054
Prevalence,Trinidad and Tobago,Female,All Ages,Substance use disorders,Percent,2019,0.01502665151769848,0.01760503836396299,0.012816898309920697
Prevalence,Trinidad and Tobago,Both,All Ages,Substance use disorders,Percent,2019,0.024268742279480584,0.027445961770017683,0.02117300656645047
Prevalence,Australia,Male,All Ages,Substance use disorders,Percent,2019,0.05499506117616142,0.06102379754066172,0.04945486296743456
Prevalence,Australia,Female,All Ages,Substance use disorders,Percent,2019,0.03032009854487229,0.03418632507733661,0.026853436663908044
Prevalence,Australia,Both,All Ages,Substance use disorders,Percent,2019,0.042300331326579496,0.0466095622799635,0.03806869865607091
Prevalence,Mexico,Male,All Ages,Substance use disorders,Percent,2005,0.029034734352311787,0.03281863409576593,0.02559552615101263
Prevalence,Mexico,Female,All Ages,Substance use disorders,Percent,2005,0.010339681419000404,0.011848822617000463,0.009093900123766858
Prevalence,Mexico,Both,All Ages,Substance use disorders,Percent,2005,0.019267321848418603,0.02185495441367285,0.01707269608373075
Prevalence,Latvia,Male,All Ages,Substance use disorders,Percent,2019,0.05910902566458146,0.068637671185485,0.050988242024137535
Prevalence,Latvia,Female,All Ages,Substance use disorders,Percent,2019,0.020267732755032873,0.022931521810423752,0.017595120127196322
Prevalence,Latvia,Both,All Ages,Substance use disorders,Percent,2019,0.03784001793401588,0.04253591523448841,0.033320340477828614
Prevalence,Bahrain,Male,All Ages,Substance use disorders,Percent,1990,0.013743217488743024,0.01631877876008078,0.011611646475896003
Prevalence,Bahrain,Female,All Ages,Substance use disorders,Percent,1990,0.006136141830279397,0.007424832678905922,0.005014327409102523
Prevalence,Bahrain,Both,All Ages,Substance use disorders,Percent,1990,0.01050106598347974,0.012382626319805981,0.008900511082313099
Prevalence,Kiribati,Male,All Ages,Substance use disorders,Percent,2019,0.017361092647265586,0.02142196866960701,0.014312105831962012
Prevalence,Kiribati,Female,All Ages,Substance use disorders,Percent,2019,0.008469997030790552,0.010178477434006735,0.006911785806592344
Prevalence,Kiribati,Both,All Ages,Substance use disorders,Percent,2019,0.0127763425408321,0.015497213400503546,0.01060446961672945
Prevalence,North Macedonia,Male,All Ages,Substance use disorders,Percent,2019,0.028487182231925846,0.03344316751679386,0.024208312281028037
Prevalence,North Macedonia,Female,All Ages,Substance use disorders,Percent,2019,0.022626777363178426,0.027293355528621437,0.018158804637323143
Prevalence,North Macedonia,Both,All Ages,Substance use disorders,Percent,2019,0.02556650995878077,0.0302114267379322,0.02149676329027831
Prevalence,Bosnia and Herzegovina,Male,All Ages,Substance use disorders,Percent,2019,0.03411104003623613,0.03999683341258484,0.028876460892928505
Prevalence,Bosnia and Herzegovina,Female,All Ages,Substance use disorders,Percent,2019,0.021440148177058155,0.0251766701638681,0.01769967161853319
Prevalence,Bosnia and Herzegovina,Both,All Ages,Substance use disorders,Percent,2019,0.027546577045382072,0.03191458500135858,0.023552783580320175
Prevalence,Palestine,Male,All Ages,Substance use disorders,Percent,1990,0.008335812738586582,0.010342578799692142,0.006770010787078892
Prevalence,Palestine,Female,All Ages,Substance use disorders,Percent,1990,0.004826421086670935,0.005858627088285151,0.0039478018812145604
Prevalence,Palestine,Both,All Ages,Substance use disorders,Percent,1990,0.006560714380235656,0.007895814372701742,0.00546244991041519
Prevalence,Kenya,Male,All Ages,Substance use disorders,Percent,2019,0.010949204563856344,0.01258820718167619,0.009502705908614727
Prevalence,Kenya,Female,All Ages,Substance use disorders,Percent,2019,0.008101627854238338,0.009337003798773795,0.007046845659130881
Prevalence,Kenya,Both,All Ages,Substance use disorders,Percent,2019,0.009508002854253192,0.01093254858826074,0.008311460695450735
Prevalence,Syrian Arab Republic,Male,All Ages,Substance use disorders,Percent,2019,0.009506529793757676,0.011080453348702524,0.008046773209548882
Prevalence,Syrian Arab Republic,Female,All Ages,Substance use disorders,Percent,2019,0.0061725425731815236,0.0072966334438070365,0.005263996529624927
Prevalence,Syrian Arab Republic,Both,All Ages,Substance use disorders,Percent,2019,0.007759331574747807,0.009024339329790642,0.0066503341000345535
Prevalence,Jamaica,Male,All Ages,Substance use disorders,Percent,2019,0.030196995580086757,0.03591680375561171,0.025640395641162574
Prevalence,Jamaica,Female,All Ages,Substance use disorders,Percent,2019,0.01654668565211997,0.019982855508282382,0.013724631154702824
Prevalence,Jamaica,Both,All Ages,Substance use disorders,Percent,2019,0.023247115140393917,0.02770106358363718,0.019724746498594462
Prevalence,Comoros,Male,All Ages,Substance use disorders,Percent,2019,0.022542842353973035,0.026807368995129033,0.01841629601512632
Prevalence,Comoros,Female,All Ages,Substance use disorders,Percent,2019,0.009252565547339546,0.01114705635604369,0.007677667008107868
Prevalence,Comoros,Both,All Ages,Substance use disorders,Percent,2019,0.015809988750314762,0.018856732228306024,0.01313340637484431
Prevalence,Afghanistan,Male,All Ages,Substance use disorders,Percent,1990,0.007651018818039408,0.00918396817359502,0.006366520894075282
Prevalence,Afghanistan,Female,All Ages,Substance use disorders,Percent,1990,0.006334785691375972,0.007684355022298405,0.00530380048181454
Prevalence,Afghanistan,Both,All Ages,Substance use disorders,Percent,1990,0.006979650198419293,0.008177672071757727,0.005921319988378802
Prevalence,Sao Tome and Principe,Male,All Ages,Substance use disorders,Percent,2019,0.010920792586574706,0.012530286968806379,0.00939299038375463
Prevalence,Sao Tome and Principe,Female,All Ages,Substance use disorders,Percent,2019,0.006276200426072913,0.007613260351896644,0.00513218367221211
Prevalence,Sao Tome and Principe,Both,All Ages,Substance use disorders,Percent,2019,0.008585348757332557,0.009914564444127284,0.007313667179569762
Prevalence,Solomon Islands,Male,All Ages,Substance use disorders,Percent,2019,0.01752149235001702,0.020965445871988852,0.014599581041615383
Prevalence,Solomon Islands,Female,All Ages,Substance use disorders,Percent,2019,0.00913143604462057,0.011084889526869025,0.007465893729880799
Prevalence,Solomon Islands,Both,All Ages,Substance use disorders,Percent,2019,0.013380161346744114,0.015908009994569528,0.011255476247664572
Prevalence,Colombia,Male,All Ages,Substance use disorders,Percent,2019,0.049444955082198684,0.057453967849551126,0.042690786660235264
Prevalence,Colombia,Female,All Ages,Substance use disorders,Percent,2019,0.0172554306776333,0.020164808898109652,0.014754221908387844
Prevalence,Colombia,Both,All Ages,Substance use disorders,Percent,2019,0.032681850950153926,0.03782611533599288,0.028302442098998855
Prevalence,Niger,Male,All Ages,Substance use disorders,Percent,2019,0.006226316065604002,0.007396885368012142,0.005230809042556143
Prevalence,Niger,Female,All Ages,Substance use disorders,Percent,2019,0.004646732927851902,0.00561944144358727,0.003837829527332539
Prevalence,Niger,Both,All Ages,Substance use disorders,Percent,2019,0.005424887568239308,0.006372014453541486,0.004567693405423993
Prevalence,Bolivia (Plurinational State of),Male,All Ages,Substance use disorders,Percent,2019,0.021464528726741962,0.024384447218855815,0.018779764166986967
Prevalence,Bolivia (Plurinational State of),Female,All Ages,Substance use disorders,Percent,2019,0.013758254896934717,0.015941015435893983,0.011686788254095614
Prevalence,Bolivia (Plurinational State of),Both,All Ages,Substance use disorders,Percent,2019,0.017575216654157486,0.019856594624057415,0.015372089022080903
Prevalence,Niue,Male,All Ages,Substance use disorders,Percent,2019,0.02100305890694504,0.02501826111510857,0.01753545352579083
Prevalence,Niue,Female,All Ages,Substance use disorders,Percent,2019,0.009543250217976553,0.011264089043875276,0.008017938645791754
Prevalence,Niue,Both,All Ages,Substance use disorders,Percent,2019,0.015220930040317868,0.017948168008897758,0.012963908689354577
Prevalence,Malta,Male,All Ages,Substance use disorders,Percent,2019,0.038334569157339425,0.04414396213787839,0.03292077174089401
